timestamp,cores,current_replicas,desired_replicas,max_replicas,service,architecture
1757890977,0.1448072171974267,3,3,10,cart,decoupled
1757890977,0.0376926631963228,1,1,10,cartcache,decoupled
1757890977,0.0253996015634155,1,1,10,checkout,decoupled
1757890977,0.0576967540896654,1,1,10,ads,decoupled
1757890977,0.0388459978613432,1,1,10,shipping,decoupled
1757890992,0.1450727560646169,3,3,10,cart,decoupled
1757890992,0.0241365907323238,1,1,10,checkout,decoupled
1757890992,0.4053351988843392,7,7,10,frontend,decoupled
1757890992,0.0059159760646954,1,1,10,payment,decoupled
1757890992,0.2140046615814697,4,4,10,currency,decoupled
1757890992,0.1018993636277377,2,2,10,catalog,decoupled
1757890992,1.0650404066780395,23,23,110,all_services,decoupled
1757890992,0.0282076393286327,1,1,10,recommendation,decoupled
1757890992,0.0395975039672163,1,1,10,shipping,decoupled
1757890992,0.0376655688074345,1,1,10,cartcache,decoupled
1757890992,0.0554995027463791,1,1,10,ads,decoupled
1757890992,0.0077056448731941,1,1,10,email,decoupled
1757891006,0.1053518009135737,2,2,10,catalog,decoupled
1757891006,0.0080943963817453,1,1,10,email,decoupled
1757891006,0.0282014948122697,1,1,10,recommendation,decoupled
1757891006,0.1453283460012793,3,3,10,cart,decoupled
1757891006,0.0375775571163884,1,1,10,cartcache,decoupled
1757891006,1.0729759591884265,23,23,110,all_services,decoupled
1757891006,0.0059575204144349,1,1,10,payment,decoupled
1757891006,0.4058265510399022,7,7,10,frontend,decoupled
1757891006,0.0249370217500654,1,1,10,checkout,decoupled
1757891006,0.0399062285077904,1,1,10,shipping,decoupled
1757891006,0.2139831179369488,4,4,10,currency,decoupled
1757891006,0.0578119243140284,1,1,10,ads,decoupled
1757891021,0.1034284857190351,2,2,10,catalog,decoupled
1757891021,0.0079559091395118,1,1,10,email,decoupled
1757891021,1.0455472931307896,23,23,110,all_services,decoupled
1757891021,0.1410453083001085,3,3,10,cart,decoupled
1757891021,0.026261059447792,1,1,10,checkout,decoupled
1757891021,0.0057147747549055,1,1,10,payment,decoupled
1757891021,0.0576546386207489,1,1,10,ads,decoupled
1757891021,0.0386809241673422,1,1,10,shipping,decoupled
1757891021,0.2128397041095587,4,4,10,currency,decoupled
1757891021,0.3878832743008921,7,7,10,frontend,decoupled
1757891021,0.0359631853184259,1,1,10,cartcache,decoupled
1757891021,0.028120029252469,1,1,10,recommendation,decoupled
1757891035,0.0059937610759109,1,1,10,payment,decoupled
1757891035,0.0282356005277462,1,1,10,recommendation,decoupled
1757891035,1.0543457530690399,23,23,110,all_services,decoupled
1757891035,0.0082172982372824,1,1,10,email,decoupled
1757891035,0.0537130900283032,1,1,10,ads,decoupled
1757891035,0.1450774668370889,3,3,10,cart,decoupled
1757891035,0.0364949645918142,1,1,10,cartcache,decoupled
1757891035,0.1072413219953331,2,2,10,catalog,decoupled
1757891035,0.2177876746710939,4,4,10,currency,decoupled
1757891035,0.0388109467953081,1,1,10,shipping,decoupled
1757891035,0.0264583133088608,1,1,10,checkout,decoupled
1757891035,0.3863153150002981,7,7,10,frontend,decoupled
1757891050,0.1432386087254932,3,3,10,cart,decoupled
1757891050,0.107273841954847,2,2,10,catalog,decoupled
1757891050,1.0719988507456928,23,23,110,all_services,decoupled
1757891050,0.21232107298423,4,4,10,currency,decoupled
1757891050,0.0279446650105724,1,1,10,recommendation,decoupled
1757891050,0.0575729722575938,1,1,10,ads,decoupled
1757891050,0.0400290721093391,1,1,10,shipping,decoupled
1757891050,0.0060006166019175,1,1,10,payment,decoupled
1757891050,0.0265400632007272,1,1,10,checkout,decoupled
1757891050,0.008086112218597,1,1,10,email,decoupled
1757891050,0.4053357818128111,7,7,10,frontend,decoupled
1757891050,0.0376560438695645,1,1,10,cartcache,decoupled
1757891065,0.039922327561534,1,1,10,shipping,decoupled
1757891065,0.0281697594597126,1,1,10,recommendation,decoupled
1757891065,1.0702530589244326,23,23,110,all_services,decoupled
1757891065,0.1040163417513681,2,2,10,catalog,decoupled
1757891065,0.0376595731200811,1,1,10,cartcache,decoupled
1757891065,0.0265167858318335,1,1,10,checkout,decoupled
1757891065,0.0547633625192737,1,1,10,ads,decoupled
1757891065,0.1419383631287848,3,3,10,cart,decoupled
1757891065,0.0060335995079248,1,1,10,payment,decoupled
1757891065,0.0083557364878759,1,1,10,email,decoupled
1757891065,0.4049211525690765,7,7,10,frontend,decoupled
1757891065,0.2179560569869676,4,4,10,currency,decoupled
1757891079,1.0569126002573168,23,23,110,all_services,decoupled
1757891079,0.1073188585682695,2,2,10,catalog,decoupled
1757891079,0.1436019700626561,3,3,10,cart,decoupled
1757891079,0.0573796788560459,1,1,10,ads,decoupled
1757891079,0.0084195456506321,1,1,10,email,decoupled
1757891079,0.0056721047734068,1,1,10,payment,decoupled
1757891079,0.0401541301452378,1,1,10,shipping,decoupled
1757891079,0.2160739924067328,4,4,10,currency,decoupled
1757891079,0.0376287389906038,1,1,10,cartcache,decoupled
1757891079,0.025615114599349,1,1,10,checkout,decoupled
1757891079,0.3885914875169479,7,7,10,frontend,decoupled
1757891079,0.0264569786874351,1,1,10,recommendation,decoupled
1757891094,1.0717477307915193,23,23,110,all_services,decoupled
1757891094,0.4057840030947975,7,7,10,frontend,decoupled
1757891094,0.0083294322957212,1,1,10,email,decoupled
1757891094,0.0400691056045943,1,1,10,shipping,decoupled
1757891094,0.0573028359767072,1,1,10,ads,decoupled
1757891094,0.0282283864000605,1,1,10,recommendation,decoupled
1757891094,0.1418364524067524,3,3,10,cart,decoupled
1757891094,0.0060593223557684,1,1,10,payment,decoupled
1757891094,0.0255349692602001,1,1,10,checkout,decoupled
1757891094,0.1030339791694017,2,2,10,catalog,decoupled
1757891094,0.2179638749827734,4,4,10,currency,decoupled
1757891094,0.0376053692447425,1,1,10,cartcache,decoupled
1757891109,0.143361579028821,3,3,10,cart,decoupled
1757891109,0.0575984056138176,1,1,10,ads,decoupled
1757891109,0.0393724829342406,1,1,10,shipping,decoupled
1757891109,0.0269681097875676,1,1,10,recommendation,decoupled
1757891109,0.2125993686005192,4,4,10,currency,decoupled
1757891109,0.1036821454093307,2,2,10,catalog,decoupled
1757891109,0.0259371091010318,1,1,10,checkout,decoupled
1757891109,0.0057596399315557,1,1,10,payment,decoupled
1757891109,0.0080966470369975,1,1,10,email,decoupled
1757891109,0.405274919470566,7,7,10,frontend,decoupled
1757891109,1.0661886048765314,23,23,110,all_services,decoupled
1757891109,0.0375381979620838,1,1,10,cartcache,decoupled
1757891123,0.405431461132791,7,7,10,frontend,decoupled
1757891123,1.062772715997658,23,23,110,all_services,decoupled
1757891123,0.0058964696290815,1,1,10,payment,decoupled
1757891123,0.1390088303942874,3,3,10,cart,decoupled
1757891123,0.0394371603987506,1,1,10,shipping,decoupled
1757891123,0.1070544604226324,2,2,10,catalog,decoupled
1757891123,0.05785871901671,1,1,10,ads,decoupled
1757891123,0.0234683461111111,1,1,10,checkout,decoupled
1757891123,0.0372746572465415,1,1,10,cartcache,decoupled
1757891123,0.0080527054333183,1,1,10,email,decoupled
1757891123,0.2120313626246159,4,4,10,currency,decoupled
1757891123,0.0272585435878185,1,1,10,recommendation,decoupled
1757891138,0.0282033362973501,1,1,10,recommendation,decoupled
1757891138,0.0373575523765447,1,1,10,cartcache,decoupled
1757891138,0.4052681312810342,7,7,10,frontend,decoupled
1757891138,0.0056084737428257,1,1,10,payment,decoupled
1757891138,1.075308749964609,23,23,110,all_services,decoupled
1757891138,0.2160670677847888,4,4,10,currency,decoupled
1757891138,0.1444447231307499,3,3,10,cart,decoupled
1757891138,0.0395674901161419,1,1,10,shipping,decoupled
1757891138,0.0578510279661342,1,1,10,ads,decoupled
1757891138,0.007815874449012,1,1,10,email,decoupled
1757891138,0.0260886809022639,1,1,10,checkout,decoupled
1757891138,0.1070363919177636,2,2,10,catalog,decoupled
1757891153,0.2150124544877482,4,4,10,currency,decoupled
1757891153,0.0553827198614231,1,1,10,ads,decoupled
1757891153,0.0391757759689049,1,1,10,shipping,decoupled
1757891153,0.0256043869602444,1,1,10,checkout,decoupled
1757891153,0.4059618895040559,7,7,10,frontend,decoupled
1757891153,1.069313508945652,23,23,110,all_services,decoupled
1757891153,0.1070737727588387,2,2,10,catalog,decoupled
1757891153,0.0353481865774776,1,1,10,cartcache,decoupled
1757891153,0.0075383748051431,1,1,10,email,decoupled
1757891153,0.1442498049952426,3,3,10,cart,decoupled
1757891153,0.028162089537521,1,1,10,recommendation,decoupled
1757891153,0.0058040534890527,1,1,10,payment,decoupled
1757891167,0.1052385178173537,2,2,10,catalog,decoupled
1757891167,0.0374347659085623,1,1,10,cartcache,decoupled
1757891167,0.4060043347106684,7,7,10,frontend,decoupled
1757891167,0.2181921086336596,4,4,10,currency,decoupled
1757891167,0.0256345203606195,1,1,10,checkout,decoupled
1757891167,0.0272262974051207,1,1,10,recommendation,decoupled
1757891167,0.0557832740943924,1,1,10,ads,decoupled
1757891167,0.008115367881659,1,1,10,email,decoupled
1757891167,0.039612661664931,1,1,10,shipping,decoupled
1757891167,0.0058985107651586,1,1,10,payment,decoupled
1757891167,0.1444097104784034,3,3,10,cart,decoupled
1757891167,1.0735500697205287,23,23,110,all_services,decoupled
1757891182,0.212099443039143,4,4,10,currency,decoupled
1757891182,0.1060561027641509,2,2,10,catalog,decoupled
1757891182,0.3820976646005548,7,7,10,frontend,decoupled
1757891182,0.0357149174517129,1,1,10,cartcache,decoupled
1757891182,0.0081363848132953,1,1,10,email,decoupled
1757891182,0.0056679951558368,1,1,10,payment,decoupled
1757891182,0.024085701629464,1,1,10,checkout,decoupled
1757891182,1.042077766634492,23,23,110,all_services,decoupled
1757891182,0.1421817871092576,3,3,10,cart,decoupled
1757891182,0.0283433256946956,1,1,10,recommendation,decoupled
1757891182,0.0397381591117694,1,1,10,shipping,decoupled
1757891182,0.0579562852646117,1,1,10,ads,decoupled
1757891197,0.0080782358671629,1,1,10,email,decoupled
1757891197,0.2161276452341796,4,4,10,currency,decoupled
1757891197,0.0395998090086622,1,1,10,shipping,decoupled
1757891197,1.0775937376167204,23,23,110,all_services,decoupled
1757891197,0.144664663119281,3,3,10,cart,decoupled
1757891197,0.0373366606138478,1,1,10,cartcache,decoupled
1757891197,0.0256758740455624,1,1,10,checkout,decoupled
1757891197,0.0578314506207358,1,1,10,ads,decoupled
1757891197,0.0060395841158073,1,1,10,payment,decoupled
1757891197,0.0281989655082977,1,1,10,recommendation,decoupled
1757891197,0.1074565232336559,2,2,10,catalog,decoupled
1757891197,0.4065843262495278,7,7,10,frontend,decoupled
1757891212,0.0373643330233482,1,1,10,cartcache,decoupled
1757891212,0.0080479661954607,1,1,10,email,decoupled
1757891212,0.0060190005826892,1,1,10,payment,decoupled
1757891212,0.0372057451223343,1,1,10,shipping,decoupled
1757891212,0.3864587307163901,7,7,10,frontend,decoupled
1757891212,0.1056295685853265,2,2,10,catalog,decoupled
1757891212,1.0436056912096103,23,23,110,all_services,decoupled
1757891212,0.2102799497691027,4,4,10,currency,decoupled
1757891212,0.0578222660421145,1,1,10,ads,decoupled
1757891212,0.0240308158063441,1,1,10,checkout,decoupled
1757891212,0.0281999123656331,1,1,10,recommendation,decoupled
1757891212,0.1425474030008669,3,3,10,cart,decoupled
1757891226,1.0724548525720443,23,23,110,all_services,decoupled
1757891226,0.0279579127973691,1,1,10,recommendation,decoupled
1757891226,0.4061536446399861,7,7,10,frontend,decoupled
1757891226,0.1070538388733658,2,2,10,catalog,decoupled
1757891226,0.0254116942448047,1,1,10,checkout,decoupled
1757891226,0.0375978675686636,1,1,10,shipping,decoupled
1757891226,0.2166734260768527,4,4,10,currency,decoupled
1757891226,0.0373848154131042,1,1,10,cartcache,decoupled
1757891226,0.0559450166547441,1,1,10,ads,decoupled
1757891226,0.0076694637060719,1,1,10,email,decoupled
1757891226,0.0060169625755762,1,1,10,payment,decoupled
1757891226,0.1445902100215059,3,3,10,cart,decoupled
1757891241,0.0243929378700534,1,1,10,checkout,decoupled
1757891241,0.0374770675176718,1,1,10,cartcache,decoupled
1757891241,0.2179729026376612,4,4,10,currency,decoupled
1757891241,0.0080216601134283,1,1,10,email,decoupled
1757891241,0.1385064412770003,3,3,10,cart,decoupled
1757891241,0.4066666916275448,7,7,10,frontend,decoupled
1757891241,0.1051353728033233,2,2,10,catalog,decoupled
1757891241,0.027967440575506,1,1,10,recommendation,decoupled
1757891241,0.0578991617894004,1,1,10,ads,decoupled
1757891241,0.0057161197032733,1,1,10,payment,decoupled
1757891241,1.0681889708914192,23,23,110,all_services,decoupled
1757891241,0.0384331749765563,1,1,10,shipping,decoupled
1757891255,0.0078678780999073,1,1,10,email,decoupled
1757891255,0.005989066795597,1,1,10,payment,decoupled
1757891255,0.1069580831899265,2,2,10,catalog,decoupled
1757891255,0.1453563411413466,3,3,10,cart,decoupled
1757891255,0.0398449497767856,1,1,10,shipping,decoupled
1757891255,0.220046533787549,4,4,10,currency,decoupled
1757891255,0.3941277836629975,7,7,10,frontend,decoupled
1757891255,0.0280370186117289,1,1,10,recommendation,decoupled
1757891255,1.0698444236576192,23,23,110,all_services,decoupled
1757891255,0.0376866597462179,1,1,10,cartcache,decoupled
1757891255,0.0260137486848465,1,1,10,checkout,decoupled
1757891255,0.0579163601607164,1,1,10,ads,decoupled
1757891270,0.0555784589779079,1,1,10,ads,decoupled
1757891270,1.0751519470691089,23,23,110,all_services,decoupled
1757891270,0.0376710961731967,1,1,10,cartcache,decoupled
1757891270,0.0402039000677875,1,1,10,shipping,decoupled
1757891270,0.1456794539176041,3,3,10,cart,decoupled
1757891270,0.1028306542545895,2,2,10,catalog,decoupled
1757891270,0.0250105631561276,1,1,10,checkout,decoupled
1757891270,0.2184502704397198,4,4,10,currency,decoupled
1757891270,0.028118223614409,1,1,10,recommendation,decoupled
1757891270,0.0082560491305704,1,1,10,email,decoupled
1757891270,0.0056608882275132,1,1,10,payment,decoupled
1757891270,0.4076923891096832,7,7,10,frontend,decoupled
1757891285,0.0399761677048226,1,1,10,shipping,decoupled
1757891285,1.0838680468472657,23,23,110,all_services,decoupled
1757891285,0.0281412758931578,1,1,10,recommendation,decoupled
1757891285,0.0060470534059965,1,1,10,payment,decoupled
1757891285,0.037864959873853,1,1,10,cartcache,decoupled
1757891285,0.0082563550059334,1,1,10,email,decoupled
1757891285,0.2208359609527077,4,4,10,currency,decoupled
1757891285,0.1437415741128042,3,3,10,cart,decoupled
1757891285,0.0260153943528253,1,1,10,checkout,decoupled
1757891285,0.1074902006751786,2,2,10,catalog,decoupled
1757891285,0.0578479734328765,1,1,10,ads,decoupled
1757891285,0.40765113143711,7,7,10,frontend,decoupled
1757893661,0.000527147461298,6,4,40,all_services,functional
1757893661,0.0001197984126305,1,0,10,catalog,functional
1757893661,0.0002151112708898,2,2,10,edge,functional
1757893661,8.78844444444e-05,1,0,10,cart,functional
1757893661,0.0001043533333333,2,2,10,ordering,functional
1757893672,0.0006998245495713,6,4,40,all_services,functional
1757893672,0.0001321346924945,1,0,10,catalog,functional
1757893672,0.0001423380873551,2,2,10,ordering,functional
1757893672,0.0001540408155797,1,0,10,cart,functional
1757893672,0.000271310954142,2,2,10,edge,functional
1757893684,0.0046262647010625,1,0,10,catalog,functional
1757893684,0.0042482607446814,2,2,10,ordering,functional
1757893684,0.0182448231704805,6,4,40,all_services,functional
1757893684,0.0030438685580915,1,0,10,cart,functional
1757893684,0.0063264291666451,2,2,10,edge,functional
1757893696,0.0146187708176697,1,1,10,catalog,functional
1757893696,0.0384270071246658,2,2,10,edge,functional
1757893696,0.08581714949623839,6,6,40,all_services,functional
1757893696,0.0234124879226641,2,2,10,ordering,functional
1757893696,0.0093588836312388,1,1,10,cart,functional
1757893707,0.0162130096403935,1,1,10,catalog,functional
1757893707,0.0426273727177788,2,2,10,edge,functional
1757893707,0.0173424968938227,1,1,10,cart,functional
1757893707,0.0318448732457444,2,2,10,ordering,functional
1757893707,0.1080277524977394,6,6,40,all_services,functional
1757893719,0.0440507208125542,2,2,10,ordering,functional
1757893719,0.0618035468271728,2,2,10,edge,functional
1757893719,0.0190795352697345,1,1,10,cart,functional
1757893719,0.0236312002660144,1,1,10,catalog,functional
1757893719,0.1485650031754759,6,6,40,all_services,functional
1757893731,0.0840976300339751,2,2,10,edge,functional
1757893731,0.0551998490497835,2,2,10,ordering,functional
1757893731,0.0308257221438982,1,1,10,catalog,functional
1757893731,0.0242558318998737,1,1,10,cart,functional
1757893731,0.1943790331275305,6,6,40,all_services,functional
1757893744,0.0303666468518518,1,1,10,catalog,functional
1757893744,0.0542825875132275,2,2,10,ordering,functional
1757893744,0.0837905406768452,2,2,10,edge,functional
1757893744,0.0298770717694037,1,1,10,cart,functional
1757893744,0.1983168468113282,6,6,40,all_services,functional
1757893756,0.0405240085897934,2,2,10,catalog,functional
1757893756,0.075683273095711,4,4,10,ordering,functional
1757893756,0.2656648389779888,14,14,40,all_services,functional
1757893756,0.0398967086455369,2,2,10,cart,functional
1757893756,0.1095608486469475,6,6,10,edge,functional
1757893768,0.0441391552337442,2,2,10,catalog,functional
1757893768,0.30794374478109043,14,14,40,all_services,functional
1757893768,0.1288077278941038,6,6,10,edge,functional
1757893768,0.0465209802304202,2,2,10,cart,functional
1757893768,0.0884758814228222,4,4,10,ordering,functional
1757893780,0.0495814089147852,2,2,10,cart,functional
1757893780,0.3539978561543178,14,14,40,all_services,functional
1757893780,0.1449270127985777,6,6,10,edge,functional
1757893780,0.056823238792429,2,2,10,catalog,functional
1757893780,0.1026661956485259,4,4,10,ordering,functional
1757893792,0.0664513854589041,2,2,10,catalog,functional
1757893792,0.161975715013461,6,6,10,edge,functional
1757893792,0.0593233640642586,2,2,10,cart,functional
1757893792,0.1050123967515345,4,4,10,ordering,functional
1757893792,0.3927628612881582,14,14,40,all_services,functional
1757893804,0.0734224277684111,2,2,10,catalog,functional
1757893804,0.1162645839920019,4,4,10,ordering,functional
1757893804,0.4046923108904182,14,14,40,all_services,functional
1757893804,0.1568473873244497,6,6,10,edge,functional
1757893804,0.0581579118055555,2,2,10,cart,functional
1757893815,0.0712565744781904,2,2,10,cart,functional
1757893815,0.483901774127127,14,14,40,all_services,functional
1757893815,0.1328375438480208,4,4,10,ordering,functional
1757893815,0.1993412238151417,6,6,10,edge,functional
1757893815,0.0804664319857741,2,2,10,catalog,functional
1757893827,0.0875394126158591,2,2,10,catalog,functional
1757893827,0.5279345692502223,14,14,40,all_services,functional
1757893827,0.1470373459828233,4,4,10,ordering,functional
1757893827,0.2154148483563679,6,6,10,edge,functional
1757893827,0.077942962295172,2,2,10,cart,functional
1757893839,0.2162079211475036,6,6,10,edge,functional
1757893839,0.094183165570709,2,2,10,catalog,functional
1757893839,0.5451473749209863,14,14,40,all_services,functional
1757893839,0.0840618981506016,2,2,10,cart,functional
1757893839,0.1506943900521721,4,4,10,ordering,functional
1757893850,0.0875441450777127,2,2,10,cart,functional
1757893850,0.0985892491159582,2,2,10,catalog,functional
1757893850,0.2362752680767181,6,6,10,edge,functional
1757893850,0.1611480206676587,4,4,10,ordering,functional
1757893850,0.5835566829380476,14,14,40,all_services,functional
1757893864,0.0941316089578288,2,2,10,cart,functional
1757893864,0.1088846374702765,2,2,10,catalog,functional
1757893864,0.6434158321655635,14,14,40,all_services,functional
1757893864,0.2630935875056016,6,6,10,edge,functional
1757893864,0.1773059982318567,4,4,10,ordering,functional
1757893875,0.278996299843412,7,7,10,edge,functional
1757893875,0.1893660031364588,5,5,10,ordering,functional
1757893875,0.1020131956928986,3,3,10,cart,functional
1757893875,0.1073893214021164,3,3,10,catalog,functional
1757893875,0.6777648200748858,18,18,40,all_services,functional
1757893887,0.2075298568576392,5,5,10,ordering,functional
1757893887,0.7443662796471694,18,18,40,all_services,functional
1757893887,0.1126289053749146,3,3,10,cart,functional
1757893887,0.29806050851791,7,7,10,edge,functional
1757893887,0.1261470088967056,3,3,10,catalog,functional
1757893899,0.2168067177055017,5,5,10,ordering,functional
1757893899,0.1195130377620072,3,3,10,cart,functional
1757893899,0.7835112923167338,18,18,40,all_services,functional
1757893899,0.3155036134350473,7,7,10,edge,functional
1757893899,0.1316879234141775,3,3,10,catalog,functional
1757893911,0.1374452136550235,3,3,10,catalog,functional
1757893911,0.2277020927992002,5,5,10,ordering,functional
1757893911,0.8199011501832761,18,18,40,all_services,functional
1757893911,0.3330079696658039,7,7,10,edge,functional
1757893911,0.1217458740632485,3,3,10,cart,functional
1757893922,0.85775200902368,18,18,40,all_services,functional
1757893922,0.1452168796796938,3,3,10,catalog,functional
1757893922,0.2314818206023147,5,5,10,ordering,functional
1757893922,0.3491192634618034,7,7,10,edge,functional
1757893922,0.1319340452798681,3,3,10,cart,functional
1757893934,0.9005323436224792,18,18,40,all_services,functional
1757893934,0.3667155959151863,7,7,10,edge,functional
1757893934,0.2451639891767951,5,5,10,ordering,functional
1757893934,0.1544135920512798,3,3,10,catalog,functional
1757893934,0.1342391664792181,3,3,10,cart,functional
1757893946,0.2618229205889615,5,5,10,ordering,functional
1757893946,0.3844446507366884,7,7,10,edge,functional
1757893946,0.1467570883670776,3,3,10,cart,functional
1757893946,0.9572237690932399,18,18,40,all_services,functional
1757893946,0.1641991094005124,3,3,10,catalog,functional
1757893958,0.1688079764251502,3,3,10,catalog,functional
1757893958,0.9782491361152874,18,18,40,all_services,functional
1757893958,0.3871801540303227,7,7,10,edge,functional
1757893958,0.2706788673243406,5,5,10,ordering,functional
1757893958,0.1515821383354739,3,3,10,cart,functional
1757893970,0.2814125971597405,5,5,10,ordering,functional
1757893970,0.4115329097367753,7,7,10,edge,functional
1757893970,1.025718255637397,18,18,40,all_services,functional
1757893970,0.1763740562225163,3,3,10,catalog,functional
1757893970,0.1563986925183648,3,3,10,cart,functional
1757893981,1.027675603489503,18,18,40,all_services,functional
1757893981,0.4129181120671391,7,7,10,edge,functional
1757893981,0.2813412856429509,5,5,10,ordering,functional
1757893981,0.160044977900907,3,3,10,cart,functional
1757893981,0.173371227878506,3,3,10,catalog,functional
1757893993,0.3885449550615635,7,7,10,edge,functional
1757893993,0.9919077976033975,18,18,40,all_services,functional
1757893993,0.1783354140419086,3,3,10,catalog,functional
1757893993,0.1579458265096501,3,3,10,cart,functional
1757893993,0.2670816019902753,5,5,10,ordering,functional
1757894005,0.173895980345754,3,3,10,catalog,functional
1757894005,0.3990745071226822,7,7,10,edge,functional
1757894005,0.2829155588171721,5,5,10,ordering,functional
1757894005,0.1592496093475863,3,3,10,cart,functional
1757894005,1.0151356556331947,18,18,40,all_services,functional
1757894017,0.2817008736916506,5,5,10,ordering,functional
1757894017,0.413031975367034,7,7,10,edge,functional
1757894017,0.1633019093110009,3,3,10,cart,functional
1757894017,1.039316151632507,18,18,40,all_services,functional
1757894017,0.1812813932628215,3,3,10,catalog,functional
1757894028,1.0491991606717221,18,18,40,all_services,functional
1757894028,0.4171847794616884,7,7,10,edge,functional
1757894028,0.1651132034925207,3,3,10,cart,functional
1757894028,0.2840834386475308,5,5,10,ordering,functional
1757894028,0.1828177390699823,3,3,10,catalog,functional
1757894040,0.4042201820183397,7,7,10,edge,functional
1757894040,0.2886089648952758,5,5,10,ordering,functional
1757894040,0.1648484822766362,3,3,10,cart,functional
1757894040,1.0417052859723666,18,18,40,all_services,functional
1757894040,0.1840276567821149,3,3,10,catalog,functional
1757894052,0.1673428152966538,3,3,10,cart,functional
1757894052,0.28429952941482,5,5,10,ordering,functional
1757894052,1.0392101232108002,18,18,40,all_services,functional
1757894052,0.1840408706608274,3,3,10,catalog,functional
1757894052,0.403526907838499,7,7,10,edge,functional
1757894064,0.4161949955071504,7,7,10,edge,functional
1757894064,0.1593017164289742,3,3,10,cart,functional
1757894064,0.2771600732404314,5,5,10,ordering,functional
1757894064,0.1832936620762204,3,3,10,catalog,functional
1757894064,1.0359504472527763,18,18,40,all_services,functional
1757894075,0.4162606732063008,7,7,10,edge,functional
1757894075,0.1790361022298388,3,3,10,catalog,functional
1757894075,0.2878657207982604,5,5,10,ordering,functional
1757894075,0.1679316416933539,3,3,10,cart,functional
1757894075,1.0510941379277539,18,18,40,all_services,functional
1757894087,0.4025254398498065,7,7,10,edge,functional
1757894087,0.1674540860669958,3,3,10,cart,functional
1757894087,0.1879866853989514,3,3,10,catalog,functional
1757894087,1.045832746078442,18,18,40,all_services,functional
1757894087,0.2878665347626883,5,5,10,ordering,functional
1757894099,0.1879147467403839,3,3,10,catalog,functional
1757894099,0.4170592021971608,7,7,10,edge,functional
1757894099,1.0536107669927632,18,18,40,all_services,functional
1757894099,0.284891692388189,5,5,10,ordering,functional
1757894099,0.1637451256670295,3,3,10,cart,functional
1757894111,0.3964587593761386,7,7,10,edge,functional
1757894111,0.1848346603008507,3,3,10,catalog,functional
1757894111,0.2865699292957659,5,5,10,ordering,functional
1757894111,1.0332102672476997,18,18,40,all_services,functional
1757894111,0.1653469182749444,3,3,10,cart,functional
1757894122,0.1658839063797427,3,3,10,cart,functional
1757894122,0.4041871557289028,7,7,10,edge,functional
1757894122,0.2833438688865831,5,5,10,ordering,functional
1757894122,1.042690998831991,18,18,40,all_services,functional
1757894122,0.1892760678367624,3,3,10,catalog,functional
1757894134,0.2826124810907316,5,5,10,ordering,functional
1757894134,0.1878470489646732,3,3,10,catalog,functional
1757894134,0.41708305413393,7,7,10,edge,functional
1757894134,0.1662026670668805,3,3,10,cart,functional
1757894134,1.0537452512562153,18,18,40,all_services,functional
1757894146,0.1903214079279273,3,3,10,catalog,functional
1757894146,1.056454719860846,18,18,40,all_services,functional
1757894146,0.286082262003664,5,5,10,ordering,functional
1757894146,0.4156300881575319,7,7,10,edge,functional
1757894146,0.164420961771723,3,3,10,cart,functional
1757894157,0.1686310555544888,3,3,10,cart,functional
1757894157,0.2890568491790002,5,5,10,ordering,functional
1757894157,0.4166946023503448,7,7,10,edge,functional
1757894157,0.1903958834221261,3,3,10,catalog,functional
1757894157,1.06477839050596,18,18,40,all_services,functional
1757894169,0.1880763031738385,3,3,10,catalog,functional
1757894169,0.4018245992834112,7,7,10,edge,functional
1757894169,1.0459850336463474,18,18,40,all_services,functional
1757894169,0.1700972906574636,3,3,10,cart,functional
1757894169,0.2859868405316342,5,5,10,ordering,functional
1757894181,0.4157112703380644,7,7,10,edge,functional
1757894181,0.1677185616731603,3,3,10,cart,functional
1757894181,0.2857075950270726,5,5,10,ordering,functional
1757894181,0.1878896245392614,3,3,10,catalog,functional
1757894181,1.0570270515775586,18,18,40,all_services,functional
1757894192,0.1625167813509881,3,3,10,cart,functional
1757894192,0.1871885309442887,3,3,10,catalog,functional
1757894192,0.2759774025040493,5,5,10,ordering,functional
1757894192,0.3952537148266246,7,7,10,edge,functional
1757894192,1.0209364296259507,18,18,40,all_services,functional
1757894204,0.1641376280872455,3,3,10,cart,functional
1757894204,0.4137944218077106,7,7,10,edge,functional
1757894204,0.1866825112493892,3,3,10,catalog,functional
1757894204,1.0437186281669673,18,18,40,all_services,functional
1757894204,0.2791040670226219,5,5,10,ordering,functional
1757894216,0.1891695137463358,3,3,10,catalog,functional
1757894216,0.1692675206568119,3,3,10,cart,functional
1757894216,0.2868569058958873,5,5,10,ordering,functional
1757894216,1.05936019562232,18,18,40,all_services,functional
1757894216,0.4140662553232849,7,7,10,edge,functional
1757894228,1.0543412988764593,18,18,40,all_services,functional
1757894228,0.1690260963460209,3,3,10,cart,functional
1757894228,0.1868140352430874,3,3,10,catalog,functional
1757894228,0.2843728386247259,5,5,10,ordering,functional
1757894228,0.4141283286626252,7,7,10,edge,functional
1757894239,0.2782951570650077,5,5,10,ordering,functional
1757894239,1.045790499986557,18,18,40,all_services,functional
1757894239,0.1686285595020344,3,3,10,cart,functional
1757894239,0.4142851749377471,7,7,10,edge,functional
1757894239,0.1845816084817679,3,3,10,catalog,functional
